station_id,latitude,longitude,state,avg_wind_speed_ms
72492623258,37.625,-120.955,CA,3.0950911416693736
72295303183,35.067,-118.15,CA,6.115314193187071
72396593209,35.669,-120.629,CA,3.0352331606217717
99999953139,36.602,-117.145,CA,2.358972125435544
72483623208,38.667,-121.4,CA,3.300972495673777
72292800369,33.286,-117.456,CA,2.5994518879415014
72392793110,34.2,-119.204,CA,3.0466159391268794
99403399999,37.772,-122.298,CA,3.3479646974064217
72389403181,37.633,-118.85,CA,3.787626463915032
74948500396,40.554,-124.133,CA,3.6001794712494486
72481023203,37.383,-120.567,CA,2.1316666666666677
72491523259,36.588,-121.845,CA,2.8504751985417647
72295503174,33.803,-118.34,CA,4.012310030395284
72290753143,32.826,-116.973,CA,1.6461494197756732
72392523190,34.424,-119.842,CA,2.421240241567399
74704303165,34.083,-118.033,CA,2.5646159724876365
72394023273,34.894,-120.452,CA,2.908718209562404
74702023110,36.333,-119.95,CA,3.684952349105425
74718503144,32.835,-115.577,CA,3.413191118850836
72493723289,37.467,-122.117,CA,4.17514916467798
72584523225,39.276,-120.709,CA,2.689422565194238
A0704900320,38.25,-122.6,CA,2.196234835627336
72317153144,34.988,-117.865,CA,4.3895107977081
72064500227,38.717,-120.75,CA,1.5975860823499854
72492023237,37.89,-121.226,CA,3.3525097008384703
74718823158,33.619,-114.715,CA,3.9732923617207545
99817399999,36.8,-121.783,CA,2.5218410198726406
74704003102,34.053,-117.577,CA,2.886465693201504
72290403178,32.576,-116.994,CA,2.1393646759848703
99847699999,37.811,-122.333,CA,3.073015588604343
99834099999,34.408,-119.658,CA,2.625965858041478
72057600174,38.533,-121.783,CA,2.207874466865862
72061400205,38.909,-121.351,CA,2.9077729257637537
72389093193,36.78,-119.72,CA,2.887764253683464
74718703104,33.632,-116.164,CA,3.4251395572667205
74948400395,37.082,-121.597,CA,2.702612138762009
74948600397,39.224,-121.003,CA,1.473108845150441
72293453121,33.219,-117.35,CA,2.1223830734967595
72381603159,34.741,-118.213,CA,5.628130330944942
99999993243,37.238,-120.883,CA,1.939421401185085
99847799999,37.906,-122.365,CA,4.436045886359481
72381523161,34.854,-116.787,CA,5.418175499565423
99999953150,37.759,-119.821,CA,1.1937216602720602
72032999999,34.112,-117.688,CA,2.815172329948991
99999953152,34.414,-119.88,CA,1.5646105593309017
72584793230,38.898,-119.996,CA,2.7227135402362204
99847899999,38.042,-121.887,CA,5.068106848332674
72493023230,37.718,-122.233,CA,4.189056776556661
99999993245,38.321,-123.075,CA,1.9756059285091563
99999923122,34.1,-117.25,CA,1.706831728564986
72290993115,32.568,-117.117,CA,3.0700262386170776
74917900392,36.9,-121.417,CA,2.3578154648954253
72389693144,36.317,-119.4,CA,2.3298319987440643
99402799999,32.713,-117.173,CA,0.0
74917100479,35.135,-118.439,CA,4.641786168088168
72595524259,41.774,-122.468,CA,2.6590174033575598
99801399999,32.575,-117.127,CA,1.760151051969154
72381023114,34.9,-117.867,CA,5.222963783014227
72289793206,35.238,-120.644,CA,3.034299773906053
72292703177,33.13,-117.277,CA,2.0751154374143317
72297553141,33.79,-118.052,CA,2.0841050361538804
72292023191,33.404,-118.415,CA,3.2325761237309147
99847499999,38.057,-122.259,CA,4.465722988711665
72495593227,38.208,-122.28,CA,3.694818219807654
72483793216,39.133,-121.433,CA,3.5114263685427205
99402299999,37.99,-122.975,CA,0.0
74505823277,36.939,-121.79,CA,1.8962784966113266
72382523131,34.583,-117.383,CA,4.254516426158501
72095299999,34.564,-117.675,CA,2.0093749999999884
72384023155,35.434,-119.055,CA,2.6962315816924995
